name,type,company_id,company_name,registration_date,status
OSAMA SAAD M ALHADDAD,Shareholders,C 79239,ALLIUM HOLDING LIMITED,"Mar 10, 2017",
WALEED FAROOQ A ALDAWOOD,Legal Representatives,C 61474,BARZAN LIMITED,"Aug 07, 2013",
WALEED FAROOQ A ALDAWOOD,Directors,C 61474,BARZAN LIMITED,"Aug 07, 2013",
WALEED FAROOQ A ALDAWOOD,Judicial Representatives,C 61474,BARZAN LIMITED,"Aug 07, 2013",
ABDULMOHSSEN ABDULAZIZ F. ALHOKAIR,Shareholders,C 72458,AMH INVESTMENTS LIMITED,"Sep 29, 2015",
SABAH MOHAMMED MUTLAQ AL MUTLAQ,Shareholders,C 70982,ARCDesign Limited,"Jun 09, 2015",
SYED SAEED ATHAR,Directors,C 3628,ALPHA PUBLICITY CO LTD ( D 2332 ),Company Status,In Dissolution
ABDUL FATTAH,Directors,C 3628,ALPHA PUBLICITY CO LTD ( D 2332 ),Company Status,In Dissolution
MAHMOOD BAQI MOULVI,Directors,C 3628,ALPHA PUBLICITY CO LTD ( D 2332 ),Company Status,In Dissolution
SYED SAEED ATHAR,Shareholders,C 3628,ALPHA PUBLICITY CO LTD ( D 2332 ),Company Status,In Dissolution
ABDUL FATTAH,Shareholders,C 3628,ALPHA PUBLICITY CO LTD ( D 2332 ),Company Status,In Dissolution
WALEED FAROOQ A. ALDAWOOD,Legal Representatives,C 51090,ALULA LIMITED,"Nov 05, 2010",
WALEED FAROOQ A. ALDAWOOD,Directors,C 51090,ALULA LIMITED,"Nov 05, 2010",
WALEED FAROOQ A. ALDAWOOD,Judicial Representatives,C 51090,ALULA LIMITED,"Nov 05, 2010",
SALEH ALI S. ALSAGRI,Legal Representatives,C 79240,BERGAMOT HOLDING LIMITED,"Jan 24, 2017",
SALEH ALI S. ALSAGRI,Directors,C 79240,BERGAMOT HOLDING LIMITED,"Jan 24, 2017",
SALEH ALI S. ALSAGRI,Judicial Representatives,C 79240,BERGAMOT HOLDING LIMITED,"Jan 24, 2017",
HAILAH MOHAMMED S. ALHABIB,Secretaries,C 79240,BERGAMOT HOLDING LIMITED,"Jan 24, 2017",
SALEH ALI S. ALSAGRI,Shareholders,C 79240,BERGAMOT HOLDING LIMITED,"Jan 24, 2017",
MOUNIR MOHAMMED ALTOUKHI,Shareholders,C 78878,BONSAI LIMITED,"Dec 28, 2016",
ASIM SALEH ABDULKADER AMBAH,Legal Representatives,C 73738,AMBAH IP LIMITED,"Dec 23, 2015",
ASIM SALEH ABDULKADER AMBAH,Directors,C 73738,AMBAH IP LIMITED,"Dec 23, 2015",
ASIM SALEH ABDULKADER AMBAH,Judicial Representatives,C 73738,AMBAH IP LIMITED,"Dec 23, 2015",
ASIM SALEH ABDULKADER AMBAH,Secretaries,C 73738,AMBAH IP LIMITED,"Dec 23, 2015",
